DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1991-Q1,53027,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1991-Q2,53707,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1991-Q3,54154,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1991-Q4,55090,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1992-Q1,56104,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1992-Q2,56444,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1992-Q3,56808,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1992-Q4,57716,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1993-Q1,58801,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1993-Q2,59449,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1993-Q3,59962,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1993-Q4,60912,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1994-Q1,61904,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1994-Q2,62383,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1994-Q3,62610,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1994-Q4,63806,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1995-Q1,65153,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1995-Q2,65936,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1995-Q3,66432,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1995-Q4,67588,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1996-Q1,68957,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1996-Q2,69711,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1996-Q3,70189,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1996-Q4,71516,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1997-Q1,73000,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1997-Q2,73918,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1997-Q3,74093,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1997-Q4,75318,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1998-Q1,76862,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1998-Q2,77816,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1998-Q3,78500,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1998-Q4,80057,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1999-Q1,81658,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1999-Q2,82605,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1999-Q3,83349,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,1999-Q4,84806,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2000-Q1,86518,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2000-Q2,87477,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2000-Q3,87773,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2000-Q4,89114,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2001-Q1,90711,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2001-Q2,91672,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2001-Q3,92307,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2001-Q4,93482,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2002-Q1,94863,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2002-Q2,95416,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2002-Q3,95382,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2002-Q4,96345,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2003-Q1,97585,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2003-Q2,97941,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2003-Q3,97922,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2003-Q4,98738,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2004-Q1,99946,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2004-Q2,100248,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2004-Q3,100743,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2004-Q4,102202,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2005-Q1,103968,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2005-Q2,105102,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2005-Q3,106042,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2005-Q4,107722,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2006-Q1,109371,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2006-Q2,110221,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2006-Q3,111492,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2006-Q4,113414,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2007-Q1,115551,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2007-Q2,116826,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2007-Q3,117670,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2007-Q4,119337,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2008-Q1,121300,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2008-Q2,122481,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2008-Q3,123086,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2008-Q4,124848,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2009-Q1,126934,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2009-Q2,128131,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2009-Q3,129502,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2009-Q4,131384,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2010-Q1,133495,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2010-Q2,135089,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2010-Q3,136324,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2010-Q4,138094,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2011-Q1,140038,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2011-Q2,140897,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2011-Q3,141907,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2011-Q4,143532,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2012-Q1,145461,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2012-Q2,146367,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2012-Q3,146938,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2012-Q4,148880,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2013-Q1,151079,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2013-Q2,152238,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2013-Q3,153201,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2013-Q4,154808,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2014-Q1,156642,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2014-Q2,157703,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2014-Q3,157954,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2014-Q4,159540,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2015-Q1,161354,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2015-Q2,162106,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2015-Q3,162221,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2015-Q4,163633,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2016-Q1,165168,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2016-Q2,165997,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2016-Q3,165848,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2016-Q4,166859,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2017-Q1,168134,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2017-Q2,168349,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2017-Q3,167134,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2017-Q4,168264,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2018-Q1,169535,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2018-Q2,169962,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2018-Q3,170056,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2018-Q4,170838,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2019-Q1,171775,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2019-Q2,171995,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2019-Q3,171943,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2019-Q4,173178,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2020-Q1,174440,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2020-Q2,175105,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2020-Q3,175732,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2020-Q4,177783,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2021-Q1,178991,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2021-Q2,179978,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2021-Q3,180518,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,1: New South Wales,Q: Quarterly,2021-Q4,182268,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,1: New South Wales,Q: Quarterly,1981-Q4,445350,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,1: New South Wales,Q: Quarterly,1982-Q1,448704,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,1: New South Wales,Q: Quarterly,1982-Q2,451950,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,1: New South Wales,Q: Quarterly,1982-Q3,453955,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,1: New South Wales,Q: Quarterly,1982-Q4,455812,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,1: New South Wales,Q: Quarterly,1983-Q1,457677,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,1: New South Wales,Q: Quarterly,1983-Q2,459314,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,1: New South Wales,Q: Quarterly,1983-Q3,459273,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,1: New South Wales,Q: Quarterly,1983-Q4,459271,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,1: New South Wales,Q: Quarterly,1984-Q1,459303,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,1: New South Wales,Q: Quarterly,1984-Q2,459594,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,1: New South Wales,Q: Quarterly,1984-Q3,458994,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,1: New South Wales,Q: Quarterly,1984-Q4,458351,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,1: New South Wales,Q: Quarterly,1985-Q1,457766,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,1: New South Wales,Q: Quarterly,1985-Q2,456893,PSNS: Persons,,
